stop_name,stop_id,stop_code,stop_desc,platform_code,platform_name,stop_lat,stop_lon,zone_id,stop_address,stop_url,level_id,location_type,parent_station,wheelchair_boarding,municipality,on_street,at_street,vehicle_type
Chestnut St opp Chestnut Ave,7314,7314,,,,42.472103,-70.939833,LocalBus,,https://www.mbta.com/stops/7314,,0,,0,Lynn,Chestnut Street,Chestnut Avenue,3
Chestnut St @ Adams St,7315,7315,,,,42.47372,-70.941609,LocalBus,,https://www.mbta.com/stops/7315,,0,,0,Lynn,Chestnut Street,Adams Street Extention,3
Chestnut St opp Eade St,7316,7316,,,,42.474506,-70.943652,LocalBus,,https://www.mbta.com/stops/7316,,0,,0,Lynn,Chestnut Street,Eade Street,3
Chestnut St @ Goodridge St,7317,7317,,,,42.47566,-70.946287,LocalBus,,https://www.mbta.com/stops/7317,,0,,0,Lynn,Chestnut Street,Goodridge Street,3
Chestnut St @ Clough St,7318,7318,,,,42.476233,-70.947217,LocalBus,,https://www.mbta.com/stops/7318,,0,,0,Lynn,Chestnut Street,Grant Street,3
Chestnut St @ Western Ave,7319,7319,,,,42.47729,-70.949069,LocalBus,,https://www.mbta.com/stops/7319,,0,,0,Lynn,Chestnut Street,Western Avenue,3
Lynnfield St opp Floyd Ave,7320,7320,,,,42.485767,-70.961945,LocalBus,,https://www.mbta.com/stops/7320,,0,,0,Lynn,Lynnfield Street,Floyd Avenue,3
Lynnfield St opp Severance St,7321,7321,,,,42.486383,-70.963415,LocalBus,,https://www.mbta.com/stops/7321,,0,,0,Lynn,Lynnfield Street,Severance Street,3
153 Lynnfield St,7324,7324,,,,42.489309,-70.967895,LocalBus,,https://www.mbta.com/stops/7324,,0,,0,Lynn,Lynnfield Street,Fredrick Circle,3
Lynnfield St opp Great Woods Rd,7326,7326,,,,42.491272,-70.971708,LocalBus,,https://www.mbta.com/stops/7326,,0,,1,Lynn,Lynnfield Street,Great Woods Road,3
Lynnfield St @ Kernwood Dr,7327,7327,,,,42.492859,-70.971736,LocalBus,,https://www.mbta.com/stops/7327,,0,,0,Lynn,Lynnfield Street,Holly Avenue,3
Lynnfield St opp Trevett Ave,7328,7328,,,,42.494559,-70.970895,LocalBus,,https://www.mbta.com/stops/7328,,0,,0,Lynn,Lynnfield Street,Trevett Avenue,3
Lynnfield St @ Woodale Rd,7330,7330,,,,42.497824,-70.97096,LocalBus,,https://www.mbta.com/stops/7330,,0,,0,Lynn,Lynnfield Street,Woodale Road,3
Lynnfield St opp Lebel Rd,7331,7331,,,,42.498635,-70.972963,LocalBus,,https://www.mbta.com/stops/7331,,0,,0,Lynn,Lynnfield Street,Lebel Road,3
Lynnfield St @ Harris Rd,7332,7332,,,,42.500133,-70.975966,LocalBus,,https://www.mbta.com/stops/7332,,0,,0,Lynn,Lynnfield Street,Harris Road,3
Lynnfield St opp Union Hospital,7334,7334,,,,42.502404,-70.97941,LocalBus,,https://www.mbta.com/stops/7334,,0,,0,Lynn,Lynnfield Street,Dartmouth Street,3
Lynnfield St opp Stocker Ave,7335,7335,,,,42.503646,-70.980323,LocalBus,,https://www.mbta.com/stops/7335,,0,,1,Lynn,Lynnfield Street,Stocker Avenue,3
Lynnfield St opp Gallo Rd,7336,7336,,,,42.504799,-70.981115,LocalBus,,https://www.mbta.com/stops/7336,,0,,1,Lynn,Lynnfield Street,Gallo Road,3
Lynnfield St @ Tuscan Rd,7337,7337,,,,42.50594,-70.982749,LocalBus,,https://www.mbta.com/stops/7337,,0,,1,Lynn,Lynnfield Street,Tuscan Road,3
715 Lynnfield St,7338,7338,,,,42.50789,-70.985599,LocalBus,,https://www.mbta.com/stops/7338,,0,,0,Lynn,Lynnfield Street,Cumberland Circle,3
Lynnfield St @ Cobb Ln,7339,7339,,,,42.509073,-70.987515,LocalBus,,https://www.mbta.com/stops/7339,,0,,0,Lynn,Lynnfield Street,Bradford Road,3
Lynnfield St opp Lookout Terr,7340,7340,,,,42.510149,-70.989516,LocalBus,,https://www.mbta.com/stops/7340,,0,,0,Lynn,Lynnfield Street,,3
Lynnfield St @ Lookout Terr,7341,7341,,,,42.510183,-70.989783,LocalBus,,https://www.mbta.com/stops/7341,,0,,0,Lynn,Lynnfield Street,,3
Lynnfield St @ Bradford Rd,7342,7342,,,,42.509104,-70.987789,LocalBus,,https://www.mbta.com/stops/7342,,0,,0,Lynn,Lynnfield Street,Bradford Road,3
724 Lynnfield St,7343,7343,,,,42.50794,-70.985862,LocalBus,,https://www.mbta.com/stops/7343,,0,,0,Lynn,Lynnfield Street,Cumberland Circle,3
Lynnfield St @ Regina Rd,7344,7344,,,,42.506073,-70.983126,LocalBus,,https://www.mbta.com/stops/7344,,0,,0,Lynn,Lynnfield Street,Regina Road,3
Lynnfield St @ Gallo Rd,7345,7345,,,,42.504695,-70.98116,LocalBus,,https://www.mbta.com/stops/7345,,0,,0,Lynn,Lynnfield Street,Gallo Road,3
Lynnfield St @ Dartmouth St,7346,7346,,,,42.50289,-70.980066,LocalBus,,https://www.mbta.com/stops/7346,,0,,0,Lynn,Lynnfield Street,Dartmouth Street,3
Lynnfield St opp Harris Rd,7348,7348,,,,42.500162,-70.97624,LocalBus,,https://www.mbta.com/stops/7348,,0,,1,Lynn,Lynnfield Street,Harris Road,3
Lynnfield St @ Lebel Rd,7349,7349,,,,42.498639,-70.973238,LocalBus,,https://www.mbta.com/stops/7349,,0,,0,Lynn,Lynnfield Street,Lebel Road,3
Lynnfield St @ Allston St,7350,7350,,,,42.497839,-70.971238,LocalBus,,https://www.mbta.com/stops/7350,,0,,0,Lynn,Lynnfield Street,Woodale Road,3
Lynnfield St @ Trevett Ave,7352,7352,,,,42.494735,-70.970954,LocalBus,,https://www.mbta.com/stops/7352,,0,,0,Lynn,Lynnfield Street,Trevett Avenue,3
Lynnfield St @ Verdmont Ave,7353,7353,,,,42.492687,-70.971927,LocalBus,,https://www.mbta.com/stops/7353,,0,,1,Lynn,Lynnfield Street,Verdmont Avenue,3
Lynnfield St @ Great Woods Rd,7354,7354,,,,42.491342,-70.971964,LocalBus,,https://www.mbta.com/stops/7354,,0,,2,Lynn,Lynnfield Street,Great Woods Road,3
155 Lynnfield St,7355,7355,,,,42.489197,-70.967892,LocalBus,,https://www.mbta.com/stops/7355,,0,,0,Lynn,Lynnfield Street,Fredrick Circle,3
126 Lynnfield St,7356,7356,,,,42.488119,-70.965629,LocalBus,,https://www.mbta.com/stops/7356,,0,,0,Lynn,Lynnfield Street,Bacheller Street,3
Lynnfield St @ Averill St,7357,7357,,,,42.487182,-70.964721,LocalBus,,https://www.mbta.com/stops/7357,,0,,0,Lynn,Lynnfield Street,Averill Street,3
Lynnfield St @ Severance St,7358,7358,,,,42.4864,-70.963689,LocalBus,,https://www.mbta.com/stops/7358,,0,,0,Lynn,Lynnfield Street,Severance Street,3
Lynnfield St @ Floyd Ave,7359,7359,,,,42.485654,-70.961931,LocalBus,,https://www.mbta.com/stops/7359,,0,,0,Lynn,Lynnfield Street,Floyd Avenue,3
Washington St @ East St,73618,73618,,,,42.161327,-71.216467,LocalBus,,https://www.mbta.com/stops/73618,,0,,0,Walpole,Washington Street,Union Street,3
205 Washington St @ East Walpole Loop,73619,73619,,,,42.159136,-71.21835,LocalBus,,https://www.mbta.com/stops/73619,,0,,0,Walpole,Washington Street,May Street,3
Chestnut St @ Grant St,7369,7369,,,,42.476123,-70.947237,LocalBus,,https://www.mbta.com/stops/7369,,0,,1,Lynn,Chestnut Street,Grant Street,3
Chestnut St @ Allen Ave,7370,7370,,,,42.475465,-70.946145,LocalBus,,https://www.mbta.com/stops/7370,,0,,0,Lynn,Chestnut Street,Allen Avenue,3
390 Chestnut St,7371,7371,,,,42.474908,-70.944986,LocalBus,,https://www.mbta.com/stops/7371,,0,,0,Lynn,Chestnut Street,Peach Street,3
Chestnut St @ Adams St,7372,7372,,,,42.47361,-70.941595,LocalBus,,https://www.mbta.com/stops/7372,,0,,0,Lynn,Chestnut Street,Adams Street Extention,3
Chestnut St @ Chestnut Ave,7373,7373,,,,42.471991,-70.939852,LocalBus,,https://www.mbta.com/stops/7373,,0,,0,Lynn,Chestnut Street,Chestnut Avenue,3
Chestnut St @ Essex St,7374,7374,,,,42.470415,-70.938013,LocalBus,,https://www.mbta.com/stops/7374,,0,,0,Lynn,Chestnut Street,Essex Street,3
Summer St @ Linden St,7376,7376,,,,42.457778,-70.973239,LocalBus,,https://www.mbta.com/stops/7376,,0,,0,Lynn,Summer Street,Linden Street,3
Summer St opp Margin St,7377,7377,,,,42.458381,-70.976182,LocalBus,,https://www.mbta.com/stops/7377,,0,,0,Lynn,Summer Street,Margin Street,3
Summer St opp Dearborn Ave,7378,7378,,,,42.458926,-70.977175,LocalBus,,https://www.mbta.com/stops/7378,,0,,0,Lynn,Summer Street,Dearborn Avenue,3
Summer St @ Raddin Grove Ave,7379,7379,,,,42.459626,-70.978407,LocalBus,,https://www.mbta.com/stops/7379,,0,,1,Lynn,Summer Street,Raddin Grove Avenue,3
787 Summer St,7380,7380,,,,42.460287,-70.979576,LocalBus,,https://www.mbta.com/stops/7380,,0,,0,Lynn,Summer Street,Ames Street,3
817 Summer St,7381,7381,,,,42.461042,-70.980893,LocalBus,,https://www.mbta.com/stops/7381,,0,,0,Lynn,Summer Street,Deer Park,3
Summer St @ Boston St,7382,7382,,,,42.461827,-70.98224,LocalBus,,https://www.mbta.com/stops/7382,,0,,0,Lynn,Summer Street,,3
Boston St @ Northside Ave,7383,7383,,,,42.462055,-70.984779,LocalBus,,https://www.mbta.com/stops/7383,,0,,1,Lynn,Boston Street,Southside Avenue,3
Boston St @ Winnepurkit Ave,7384,7384,,,,42.461919,-70.986685,LocalBus,,https://www.mbta.com/stops/7384,,0,,0,Lynn,Boston Street,Winnepurkit Avenue,3
Boston St @ Oakland Ave,7385,7385,,,,42.461146,-70.98823,LocalBus,,https://www.mbta.com/stops/7385,,0,,0,Lynn,Boston Street,Oakland Avenue,3
Boston St @ Hamilton St,7386,7386,,,,42.460465,-70.98878,LocalBus,,https://www.mbta.com/stops/7386,,0,,1,Lynn,Boston Street,Hamilton Street,3
Lincoln Ave @ Vincent St,7388,7388,,,,42.457712,-70.989777,LocalBus,,https://www.mbta.com/stops/7388,,0,,1,Saugus,Lincoln Avenue,Vincent Street,3
Lincoln Ave @ Chestnut St,7390,7390,,,,42.454744,-70.990568,LocalBus,,https://www.mbta.com/stops/7390,,0,,0,Saugus,Lincoln Avenue,,3
Lincoln Ave opp Dudley St,7391,7391,,,,42.453165,-70.991651,LocalBus,,https://www.mbta.com/stops/7391,,0,,0,Saugus,Lincoln Avenue,Dudley Street,3
Lincoln Ave opp Guild Rd,7392,7392,,,,42.452038,-70.992446,LocalBus,,https://www.mbta.com/stops/7392,,0,,0,Saugus,Lincoln Avenue,Guild Road,3
Lincoln Ave @ Overlea Ave,7393,7393,,,,42.451054,-70.993358,LocalBus,,https://www.mbta.com/stops/7393,,0,,0,Saugus,Lincoln Avenue,Overlea Avenue,3
Lincoln Ave opp Bristow St,7394,7394,,,,42.450342,-70.994146,LocalBus,,https://www.mbta.com/stops/7394,,0,,1,Saugus,Lincoln Avenue,Bristow Street,3
Lincoln Ave @ Atlantic Ave,7395,7395,,,,42.44972,-70.996381,LocalBus,,https://www.mbta.com/stops/7395,,0,,1,Saugus,Lincoln Avenue,Seagirt Avenue,3
Lincoln Ave opp Nason Rd,7396,7396,,,,42.44996,-70.999054,LocalBus,,https://www.mbta.com/stops/7396,,0,,1,Saugus,Lincoln Avenue,Nason Road,3
Lincoln Ave opp Sunnyside Pk,7397,7397,,,,42.450002,-71.00067,LocalBus,,https://www.mbta.com/stops/7397,,0,,1,Saugus,Lincoln Avenue,Sunnyside Park,3
Lincoln Ave @ Intervale Ave,7398,7398,,,,42.449995,-71.002867,LocalBus,,https://www.mbta.com/stops/7398,,0,,0,Saugus,Lincoln Avenue,Hazel Street,3
Lincoln Ave @ Central St,7399,7399,,,,42.449894,-71.005469,LocalBus,,https://www.mbta.com/stops/7399,,0,,0,Saugus,Lincoln Avenue,Central Street,3
Massachusetts Ave @ Albany St,74,74,,,,42.360708,-71.096014,LocalBus,,https://www.mbta.com/stops/74,,0,,1,Cambridge,Massachusetts Avenue,Albany Street,3
Lincoln Ave @ Oak Hill Rd,7400,7400,,,,42.449498,-71.006013,LocalBus,,https://www.mbta.com/stops/7400,,0,,1,Saugus,Lincoln Avenue,Arnold Terrace,3
Lincoln Ave @ Jackson St,7401,7401,,,,42.448624,-71.009514,LocalBus,,https://www.mbta.com/stops/7401,,0,,0,Saugus,Lincoln Avenue,,3
Lincoln Ave @ Linwood St,7403,7403,,,,42.446188,-71.011467,LocalBus,,https://www.mbta.com/stops/7403,,0,,0,Saugus,Lincoln Avenue,Fairview Avenue,3
Lincoln Ave @ Laurel St,7404,7404,,,,42.444858,-71.012455,LocalBus,,https://www.mbta.com/stops/7404,,0,,0,Saugus,Lincoln Avenue,Palmer Avenue,3
Salem St @ Clifton St,7405,7405,,,,42.443797,-71.013241,LocalBus,,https://www.mbta.com/stops/7405,,0,,0,Saugus,Lincoln Avenue,Salem Street,3
Salem St @ Franklin St,7406,7406,,,,42.441567,-71.0148,LocalBus,,https://www.mbta.com/stops/7406,,0,,0,Revere,Salem Street,Franklin Street,3
Salem St @ Walnut St,7407,7407,,,,42.440708,-71.015399,LocalBus,,https://www.mbta.com/stops/7407,,0,,0,Revere,Salem Street,Walnut Street,3
Salem St @ Waitt Ct,7408,7408,,,,42.439246,-71.017489,LocalBus,,https://www.mbta.com/stops/7408,,0,,0,Revere,Salem Street,Waitt Park,3
Salem St @ Cutler Hwy,7409,7409,,,,42.437292,-71.02066,LocalBus,,https://www.mbta.com/stops/7409,,0,,0,Revere,Salem Street,,3
Lynn St @ Lawrence St,7410,7410,,,,42.435056,-71.022051,LocalBus,,https://www.mbta.com/stops/7410,,0,,1,Revere,Lynn Street,Lawrence Street,3
Lynn St @ Oliver St,7411,7411,,,,42.433818,-71.023324,LocalBus,,https://www.mbta.com/stops/7411,,0,,0,Malden,Lynn Street,Revere Street,3
Lynn St @ Beach St,7412,7412,,,,42.432182,-71.025284,LocalBus,,https://www.mbta.com/stops/7412,,0,,0,Malden,Lynn Street,Beach Street,3
Beach St @ Hancock Rd,7413,7413,,,,42.431721,-71.024606,LocalBus,,https://www.mbta.com/stops/7413,,0,,0,Malden,Beach Street,Hancock Road,3
Squire Rd @ Super Stop + Shop,7414,7414,,,,42.43054,-71.020885,LocalBus,,https://www.mbta.com/stops/7414,,0,,0,Revere,Squire Road,,3
Squire Rd @ Showcase Cinema,7415,7415,,,,42.430745,-71.020858,LocalBus,,https://www.mbta.com/stops/7415,,0,,2,Revere,Squire Road,,3
Wesley St @ Lynn St,7417,7417,,,,42.432858,-71.024087,LocalBus,,https://www.mbta.com/stops/7417,,0,,0,Malden,Wesley Street,Lynn Street,3
Lynn St opp Revere St,7418,7418,,,,42.433615,-71.023381,LocalBus,,https://www.mbta.com/stops/7418,,0,,0,Malden,Lynn Street,Revere Street,3
Lynn St @ Spring St,7419,7419,,,,42.435055,-71.02191,LocalBus,,https://www.mbta.com/stops/7419,,0,,1,Revere,Lynn Street,Spring Street,3
Salem St @ Waitt Pk,7420,7420,,,,42.439254,-71.01734,LocalBus,,https://www.mbta.com/stops/7420,,0,,1,Revere,Salem Street,Waitt Park,3
Salem St @ Marshall St N,7422,7422,,,,42.440475,-71.015427,LocalBus,,https://www.mbta.com/stops/7422,,0,,0,Revere,Salem Street,Walnut Street,3
Salem St opp Clifton St,7423,7423,,,,42.443591,-71.013243,LocalBus,,https://www.mbta.com/stops/7423,,0,,0,Revere,Salem Street,Lincoln Avenue,3
Lincoln Ave opp Laurel St,7424,7424,,,,42.444866,-71.012307,LocalBus,,https://www.mbta.com/stops/7424,,0,,0,Saugus,Lincoln Avenue,Palmer Avenue,3
Lincoln Ave @ Western Ave,7426,7426,,,,42.446734,-71.010914,LocalBus,,https://www.mbta.com/stops/7426,,0,,0,Saugus,Lincoln Avenue,Western Avenue,3
Lincoln Ave @ Lincoln Ct,7427,7427,,,,42.447634,-71.010244,LocalBus,,https://www.mbta.com/stops/7427,,0,,1,Saugus,Lincoln Avenue,Lincoln Court,3
Lincoln Ave @ Essex St,7428,7428,,,,42.448274,-71.009776,LocalBus,,https://www.mbta.com/stops/7428,,0,,0,Saugus,Lincoln Avenue,,3
Lincoln Ave @ Cliftondale Sq,7429,7429,,,,42.448535,-71.009114,LocalBus,,https://www.mbta.com/stops/7429,,0,,1,Saugus,Lincoln Avenue,,3
Lincoln Ave opp Kent St,7430,7430,,,,42.449659,-71.005674,LocalBus,,https://www.mbta.com/stops/7430,,0,,1,Saugus,Lincoln Avenue,Central Street,3
Lincoln Ave @ Morton Ave,7431,7431,,,,42.449889,-71.002434,LocalBus,,https://www.mbta.com/stops/7431,,0,,0,Saugus,Lincoln Avenue,Morton Avenue,3
Lincoln Ave @ Sunnyside Pk,7432,7432,,,,42.449907,-71.000911,LocalBus,,https://www.mbta.com/stops/7432,,0,,0,Saugus,Lincoln Avenue,Sunnyside Park,3
Lincoln Ave @ Nason Rd,7433,7433,,,,42.449863,-70.998981,LocalBus,,https://www.mbta.com/stops/7433,,0,,0,Saugus,Lincoln Avenue,Nason Road,3
Lincoln Ave opp Atlantic Ave,7434,7434,,,,42.449633,-70.996441,LocalBus,,https://www.mbta.com/stops/7434,,0,,0,Saugus,Lincoln Avenue,Atlantic Avenue,3
Lincoln Ave @ Bristow St,7435,7435,,,,42.450155,-70.994255,LocalBus,,https://www.mbta.com/stops/7435,,0,,0,Saugus,Lincoln Avenue,Bristow Street,3
Lincoln Ave opp Overlea Ave,7436,7436,,,,42.451048,-70.993206,LocalBus,,https://www.mbta.com/stops/7436,,0,,0,Saugus,Lincoln Avenue,Overlea Avenue,3
Lincoln Ave @ Guild Rd,7437,7437,,,,42.451835,-70.992459,LocalBus,,https://www.mbta.com/stops/7437,,0,,1,Saugus,Lincoln Avenue,Guild Road,3
Lincoln Ave @ Bates St,7438,7438,,,,42.452929,-70.991676,LocalBus,,https://www.mbta.com/stops/7438,,0,,1,Saugus,Lincoln Avenue,Bates Street,3
Lincoln Ave @ Ballard St,7439,7439,,,,42.455321,-70.9903,LocalBus,,https://www.mbta.com/stops/7439,,0,,0,Saugus,Lincoln Avenue,Chestnut Street,3
60 Lincoln Ave,7440,7440,,,,42.456505,-70.989976,LocalBus,,https://www.mbta.com/stops/7440,,0,,0,Saugus,Lincoln Avenue,Wendell Street,3
Lincoln Ave @ Vincent St,7441,7441,,,,42.457755,-70.989636,LocalBus,,https://www.mbta.com/stops/7441,,0,,1,Saugus,Lincoln Avenue,Vincent Street,3
30 Lincoln Ave,7442,7442,,,,42.458849,-70.989327,LocalBus,,https://www.mbta.com/stops/7442,,0,,1,Saugus,Lincoln Avenue,Chestnut Street,3
Boston St opp Hamilton St,7443,7443,,,,42.460498,-70.988635,LocalBus,,https://www.mbta.com/stops/7443,,0,,0,Lynn,Boston Street,Hamilton Street,3
Boston St opp Oakland Ave,7444,7444,,,,42.461121,-70.988085,LocalBus,,https://www.mbta.com/stops/7444,,0,,0,Lynn,Boston Street,Oakland Avenue,3
Boston St @ Winnepurkit Ave,7445,7445,,,,42.461852,-70.986564,LocalBus,,https://www.mbta.com/stops/7445,,0,,0,Lynn,Boston Street,Winnepurkit Avenue,3
Boston St @ Southside Ave,7446,7446,,,,42.461965,-70.984691,LocalBus,,https://www.mbta.com/stops/7446,,0,,0,Lynn,Boston Street,Southside Avenue,3
Summer St @ Boston St,7447,7447,,,,42.461762,-70.982362,LocalBus,,https://www.mbta.com/stops/7447,,0,,1,Lynn,Summer Street,,3
Summer St @ Deer Pk,7448,7448,,,,42.461073,-70.981163,LocalBus,,https://www.mbta.com/stops/7448,,0,,0,Lynn,Summer Street,Deer Park,3
Summer St @ Ames St,7449,7449,,,,42.460177,-70.979584,LocalBus,,https://www.mbta.com/stops/7449,,0,,0,Lynn,Summer Street,Ames Street,3
Summer St @ Dearborn Ave,7450,7450,,,,42.458786,-70.977128,LocalBus,,https://www.mbta.com/stops/7450,,0,,0,Lynn,Summer Street,Dearborn Avenue,3
Summer St @ Margin St,7451,7451,,,,42.458268,-70.976191,LocalBus,,https://www.mbta.com/stops/7451,,0,,0,Lynn,Summer Street,Margin Street,3
Summer St @ River St,7452,7452,,,,42.457719,-70.972838,LocalBus,,https://www.mbta.com/stops/7452,,0,,0,Lynn,Summer Street,Burns Street,3
Burns St @ Western Ave,7453,7453,,,,42.45722,-70.971908,LocalBus,,https://www.mbta.com/stops/7453,,0,,0,Lynn,Burns Street,Western Avenue,3
Winter St @ Chestnut St,7464,7464,,,,42.456163,-70.99192,LocalBus,,https://www.mbta.com/stops/7464,,0,,0,Saugus,Winter Street,Chestnut Street,3
Winter St @ Stocker St,7465,7465,,,,42.456638,-70.993295,LocalBus,,https://www.mbta.com/stops/7465,,0,,0,Saugus,Winter Street,Stocker Street,3
60 Winter St,7466,7466,,,,42.457522,-70.996571,LocalBus,,https://www.mbta.com/stops/7466,,0,,0,Saugus,Winter Street,Willis Street,3
Winter St opp Westland Ave,7467,7467,,,,42.458467,-70.999306,LocalBus,,https://www.mbta.com/stops/7467,,0,,0,Saugus,Winter Street,Westland Avenue,3
Winter St @ Riverside Pk,7468,7468,,,,42.458859,-71.000392,LocalBus,,https://www.mbta.com/stops/7468,,0,,0,Saugus,Winter Street,Riverside Park,3
Winter St opp Kenwood Ave,7469,7469,,,,42.459427,-71.00303,LocalBus,,https://www.mbta.com/stops/7469,,0,,0,Saugus,Winter Street,,3
Opp 153 Winter St,7470,7470,,,,42.4593,-71.005269,LocalBus,,https://www.mbta.com/stops/7470,,0,,0,Saugus,Winter Street,,3
Winter St opp E Denver St,7471,7471,,,,42.460234,-71.007489,LocalBus,,https://www.mbta.com/stops/7471,,0,,0,Saugus,Winter Street,Orcutt Avenue,3
Winter St @ Central St,7472,7472,,,,42.461412,-71.009193,LocalBus,,https://www.mbta.com/stops/7472,,0,,0,Saugus,Winter Street,Centennial Avenue,3
Central St @ Hamilton St,7474,7474,,,,42.464712,-71.009667,LocalBus,,https://www.mbta.com/stops/7474,,0,,0,Saugus,Central Street,Main Street,3
Main St @ Summer St,7475,7475,,,,42.464758,-71.012402,LocalBus,,https://www.mbta.com/stops/7475,,0,,0,Saugus,Main Street,Summer Street,3
59 Main St,7476,7476,,,,42.464586,-71.014678,LocalBus,,https://www.mbta.com/stops/7476,,0,,0,Saugus,Main Street,Newhall Avenue,3
Main St @ Newhall Ave,7477,7477,,,,42.464444,-71.016751,LocalBus,,https://www.mbta.com/stops/7477,,0,,0,Saugus,Main Street,Franklin Street,3
Main St @ Vine St,7478,7478,,,,42.464425,-71.018619,LocalBus,,https://www.mbta.com/stops/7478,,0,,0,Saugus,Main Street,Vine Street,3
Opp 190 Main St,7481,7481,,,,42.467223,-71.027219,LocalBus,,https://www.mbta.com/stops/7481,,0,,2,Saugus,Main Street,Ramp - Rt 1 Southbound To Main St,3
555 Pleasant St,7482,7482,,,,42.366736,-71.210876,LocalBus,,https://www.mbta.com/stops/7482,,0,,0,Watertown,Pleasant Street,,3
221 Main St,7483,7483,,,,42.468591,-71.028039,LocalBus,,https://www.mbta.com/stops/7483,,0,,2,Saugus,Main Street,,3
Main St @ Forest St,7484,7484,,,,42.469592,-71.030074,LocalBus,,https://www.mbta.com/stops/7484,,0,,0,Saugus,Main Street,Forest Street,3
291 Main St,7485,7485,,,,42.470848,-71.032522,LocalBus,,https://www.mbta.com/stops/7485,,0,,1,Saugus,Main Street,,3
Main St @ Lynn Fells Pkwy,7486,7486,,,,42.472172,-71.035003,LocalBus,,https://www.mbta.com/stops/7486,,0,,0,Saugus,Main Street,Lynn Fells Parkway,3
Beaver St opp Forest St,7497,7497,,,,42.385547,-71.226104,LocalBus,,https://www.mbta.com/stops/7497,,0,,0,Waltham,Beaver Street,Forest Street,3
Beaver St @ Field Rd,7498,7498,,,,42.38534,-71.223387,LocalBus,,https://www.mbta.com/stops/7498,,0,,0,Waltham,Beaver Street,,3
Beaver St @ Linden St,74981,74981,,,,42.384918,-71.216619,LocalBus,,https://www.mbta.com/stops/74981,,0,,0,Waltham,Beaver Street,Linden Street,3
84 Massachusetts Ave,75,75,,,,42.358941,-71.09363,LocalBus,,https://www.mbta.com/stops/75,,0,,0,Cambridge,Massachusetts Avenue,Princeton Avenue,3
Summer St @ Appleton St,7502,7502,,,,42.470434,-71.013455,LocalBus,,https://www.mbta.com/stops/7502,,0,,0,Saugus,Summer Street,Appleton Street,3
Summer St @ Fiske Rd,7503,7503,,,,42.468811,-71.013212,LocalBus,,https://www.mbta.com/stops/7503,,0,,0,Saugus,Summer Street,Fisk Road,3
32 Summer St opp Prospect St,7504,7504,,,,42.466953,-71.012929,LocalBus,,https://www.mbta.com/stops/7504,,0,,0,Saugus,Summer Street,Prospect Street,3
Summer St opp Parker St,7505,7505,,,,42.466211,-71.012809,LocalBus,,https://www.mbta.com/stops/7505,,0,,0,Saugus,Summer Street,Parker Street,3
Main St opp Summer St,7506,7506,,,,42.46467,-71.012313,LocalBus,,https://www.mbta.com/stops/7506,,0,,0,Saugus,Main Street,Summer Street,3
